order_id,order_date,customer_id,product_id,category,quantity,unit_price,region,total_sales
2878,2024-03-14,2654,138,Home,1,247.9,West,247.9
2879,2024-07-03,1985,273,Home,2,132.98,West,265.96
2880,2024-03-12,2264,176,Fashion,3,120.76,South,362.28000000000003
2881,2024-07-14,2599,217,Sports,2,323.87,South,647.74
2882,2024-11-01,1684,396,Electronics,4,96.87,East,387.48
2883,2024-03-02,1383,1,Electronics,1,305.29,East,305.29
2884,2024-12-04,2782,499,Fashion,3,216.38,North,649.14
2885,2024-08-14,352,248,Sports,5,419.58,East,2097.9
2886,2024-08-03,2382,220,Home,1,389.76,North,389.76
2887,2024-02-17,200,485,Electronics,1,366.04,South,366.04
2888,2024-01-01,663,340,Fashion,3,357.17,West,1071.51
2889,2024-03-06,478,345,Fashion,2,451.78,East,903.56
2890,2024-05-07,531,484,Electronics,2,174.25,West,348.5
2891,2024-10-04,1074,196,Fashion,4,79.11,East,316.44
2892,2024-02-09,1510,404,Home,1,274.63,South,274.63
2893,2024-03-17,1831,2,Home,3,89.02,North,267.06
2894,2024-05-01,2646,138,Sports,3,224.4,West,673.2
2895,2024-11-12,894,300,Fashion,4,486.24,South,1944.96
2896,2024-06-17,2878,123,Sports,3,111.65,South,334.95000000000005
2897,2024-03-18,240,119,Fashion,1,383.91,North,383.91
2898,2024-10-26,2513,20,Sports,4,221.74,East,886.96
2899,2024-03-24,2653,210,Home,4,446.5,West,1786.0
2900,2024-11-11,905,156,Fashion,3,149.15,South,447.45000000000005
2901,2024-03-07,582,477,Sports,2,107.92,East,215.84
2902,2024-03-19,397,349,Electronics,1,282.56,North,282.56
2903,2024-09-06,1423,179,Sports,2,426.82,South,853.64
2904,2024-10-05,598,149,Fashion,5,44.52,South,222.60000000000002
2905,2024-05-05,1249,232,Home,3,248.36,East,745.08
2906,2024-05-21,571,83,Home,5,186.89,East,934.4499999999999
2907,2024-04-19,1349,118,Home,2,60.09,East,120.18
2908,2024-01-16,1953,255,Fashion,3,347.73,South,1043.19
2909,2024-10-29,348,278,Sports,4,311.93,South,1247.72
2910,2024-06-15,2260,371,Electronics,4,498.36,West,1993.44
2911,2024-12-29,416,81,Sports,1,386.92,North,386.92
2912,2024-03-30,1616,87,Home,5,253.29500000000002,South,1266.4750000000001
2913,2024-11-06,535,404,Sports,4,171.88,West,687.52
2914,2024-10-10,1009,199,Sports,4,124.12,West,496.48
2915,2024-06-25,2661,489,Fashion,2,267.41,South,534.82
2916,2024-05-23,1128,237,Fashion,3,463.72,East,1391.16
2917,2024-07-20,2032,184,Fashion,3,309.3,East,927.9000000000001
2918,2024-01-30,1407,103,Home,2,409.04,East,818.08
2919,2024-02-19,2227,7,Home,5,445.04,North,2225.2000000000003
2920,2024-12-10,1514,200,Electronics,3,273.86,South,821.58
2921,2024-03-05,2490,419,Fashion,5,69.14,East,345.7
2922,2024-05-21,392,219,Electronics,4,433.04,North,1732.16
2923,2024-04-21,213,187,Home,5,380.7,West,1903.5
2924,2024-11-04,1946,343,Home,3,248.47,South,745.41
2925,2024-12-16,2110,332,Electronics,2,204.68,East,409.36
2926,2024-11-11,1850,70,Electronics,2,111.53,South,223.06
2927,2024-10-17,1007,462,Home,3,75.62,North,226.86
2928,2024-05-11,459,19,Fashion,2,76.65,East,153.3
2929,2024-12-02,1794,224,Home,4,11.73,North,46.92
2930,2024-04-02,2364,173,Fashion,1,384.14,East,384.14
2931,2024-05-01,46,236,Home,3,185.26,South,555.78
2932,2024-05-17,762,335,Home,5,435.28,North,2176.3999999999996
2933,2024-08-16,2351,181,Home,4,461.44,South,1845.76
2934,2024-10-21,1681,484,Fashion,4,82.86,South,331.44
2935,2024-09-30,1796,465,Sports,1,96.54,South,96.54
2936,2024-05-21,1880,442,Sports,5,158.79,North,793.9499999999999
2937,2024-10-25,608,154,Electronics,3,216.34,East,649.02
2938,2024-04-25,93,172,Sports,2,392.49,West,784.98
2939,2024-09-22,423,267,Sports,5,441.54,South,2207.7000000000003
2940,2024-01-26,2262,178,Sports,5,147.1,North,735.5
2941,2024-02-27,2953,484,Fashion,2,383.18,East,766.36
2942,2024-07-28,2287,451,Home,5,35.63,South,178.15
2943,2024-02-21,2172,266,Sports,4,313.64,West,1254.56
2944,2024-07-16,798,84,Sports,4,481.59,North,1926.36
2945,2024-11-05,2960,154,Fashion,4,288.3,South,1153.2
2946,2024-04-21,2844,467,Sports,5,435.63,North,2178.15
2947,2024-12-11,1705,358,Fashion,3,41.42,East,124.26
2948,2024-11-21,1404,104,Fashion,1,148.44,South,148.44
2949,2024-09-05,1862,412,Electronics,2,248.39,West,496.78
2950,2024-06-06,1162,393,Sports,3,353.06,South,1059.18
2951,2024-12-12,2625,478,Home,5,56.01,East,280.05
2952,2024-07-02,168,90,Fashion,1,219.81,East,219.81
2953,2024-05-02,1800,57,Fashion,1,331.06,West,331.06
2954,2024-01-11,2702,262,Fashion,3,196.66,North,589.98
2955,2024-04-21,2752,86,Sports,1,67.24,North,67.24
2956,2024-04-28,195,203,Sports,4,498.21,South,1992.84
2957,2024-06-08,1577,34,Sports,4,122.54,South,490.16
2958,2024-07-16,2256,219,Fashion,2,252.0,West,504.0
2959,2024-06-24,837,485,Home,5,152.88,East,764.4
2960,2024-06-25,2712,28,Home,1,412.55,West,412.55
2961,2024-02-10,465,90,Fashion,4,341.62,North,1366.48
2962,2024-06-02,197,129,Electronics,2,60.8,West,121.6
2963,2024-03-13,268,44,Electronics,2,464.69,West,929.38
2964,2024-09-08,668,38,Home,1,331.54,North,331.54
2965,2024-03-28,2092,6,Home,5,412.62,North,2063.1
2966,2024-06-26,1016,94,Home,1,202.65,East,202.65
2967,2024-05-02,963,330,Electronics,5,444.09,West,2220.45
2968,2024-03-29,2252,164,Sports,5,94.64,North,473.2
2969,2024-05-11,1803,183,Home,4,333.13,East,1332.52
2970,2024-10-07,581,190,Home,3,216.11,East,648.33
2971,2024-01-21,1425,209,Electronics,2,423.78,West,847.56
2972,2024-08-03,1572,426,Sports,1,484.02,South,484.02
2973,2024-01-10,2620,335,Sports,3,276.66,West,829.98
2974,2024-05-19,179,401,Sports,2,80.51,North,161.02
2975,2024-10-04,1439,92,Fashion,4,402.97,South,1611.88
2976,2024-03-28,422,188,Electronics,2,303.83,East,607.66
2977,2024-07-11,1614,485,Fashion,3,95.06,North,285.18
2978,2024-04-23,1624,278,Electronics,1,264.7,East,264.7
2979,2024-03-19,1897,351,Fashion,1,314.34,East,314.34
2980,2024-03-28,2289,287,Fashion,5,44.62,East,223.1
2981,2024-11-23,1363,155,Fashion,2,65.51,North,131.02
2982,2024-03-27,1826,297,Sports,3,358.45,North,1075.35
2983,2024-07-29,2818,484,Sports,5,330.57,North,1652.85
2984,2024-12-28,830,106,Sports,3,72.47,South,217.41
2985,2024-04-25,1690,445,Sports,2,358.58,South,717.16
2986,2024-02-12,2603,304,Sports,4,254.68,West,1018.72
2987,2024-10-17,2981,197,Home,3,96.24,West,288.71999999999997
2988,2024-09-08,2873,159,Sports,3,134.14,West,402.41999999999996
2989,2024-07-13,559,418,Sports,3,253.29500000000002,East,759.885
2990,2024-11-09,2061,484,Sports,1,182.68,West,182.68
2991,2024-08-23,1272,465,Fashion,1,290.7,West,290.7
2992,2024-04-10,2887,498,Fashion,2,445.39,West,890.78
2993,2024-05-14,1464,333,Home,1,149.82,East,149.82
2994,2024-03-11,1799,119,Fashion,3,299.48,West,898.44
2995,2024-05-10,259,360,Fashion,2,136.42,North,272.84
2996,2024-12-12,1811,54,Fashion,2,201.75,West,403.5
2997,2024-05-12,2398,321,Sports,3,222.13,North,666.39
2998,2024-05-08,1147,132,Sports,5,85.34,South,426.70000000000005
2999,2024-01-09,610,240,Sports,3,204.89,East,614.67
3000,2024-05-31,2117,257,Fashion,5,498.73,North,2493.65
3001,2024-09-07,1555,279,Fashion,2,355.99,West,711.98
3002,2024-05-23,2416,422,Electronics,5,395.11,East,1975.5500000000002
3003,2024-01-12,964,322,Fashion,2,332.75,West,665.5
3004,2024-08-27,2068,31,Sports,2,311.03,West,622.06
3005,2024-04-25,2969,438,Fashion,5,312.11,South,1560.5500000000002
3006,2024-02-23,886,136,Fashion,2,211.36,North,422.72
3007,2024-03-31,1244,199,Sports,3,223.68,East,671.04
3008,2024-10-30,1594,403,Fashion,2,207.52,East,415.04
3009,2024-09-03,2667,33,Electronics,2,462.26,East,924.52
3010,2024-03-01,1204,290,Home,3,350.75,North,1052.25
3011,2024-12-10,1845,119,Sports,4,253.29500000000002,North,1013.1800000000001
3012,2024-12-05,851,36,Home,1,182.26,West,182.26
3013,2024-09-10,404,343,Fashion,2,248.19,South,496.38
3014,2024-11-21,1636,450,Electronics,2,377.57,West,755.14
3015,2024-09-01,2635,278,Home,2,149.98,West,299.96
3016,2024-06-15,1770,367,Home,4,406.75,South,1627.0
3017,2024-03-24,2068,128,Home,1,74.27,North,74.27
3018,2024-03-15,961,368,Fashion,5,444.24,South,2221.2
3019,2024-02-17,980,367,Fashion,1,120.91,South,120.91
3020,2024-01-06,2486,314,Fashion,4,251.75,East,1007.0
3021,2024-02-29,300,301,Electronics,3,87.29,South,261.87
3022,2024-09-09,1598,71,Fashion,4,115.04,North,460.16
3023,2024-08-23,2219,133,Electronics,2,317.21,South,634.42
3024,2024-02-05,2275,462,Sports,5,295.44,South,1477.2
3025,2024-11-03,2979,489,Home,2,362.37,West,724.74
3026,2024-11-25,813,230,Fashion,4,127.26,West,509.04
3027,2024-09-02,647,425,Electronics,4,396.62,North,1586.48
3028,2024-09-25,400,398,Fashion,1,377.81,North,377.81
3029,2024-05-24,2234,145,Home,3,57.19,South,171.57
3030,2024-09-22,709,370,Sports,4,337.3,East,1349.2
3031,2024-12-06,1395,489,Sports,5,32.6,West,163.0
3032,2024-11-10,2777,471,Electronics,2,405.8,West,811.6
3033,2024-08-19,2547,431,Sports,5,362.3,South,1811.5
3034,2024-10-04,168,322,Sports,4,47.94,East,191.76
3035,2024-10-30,431,494,Fashion,2,253.29500000000002,East,506.59000000000003
3036,2024-11-23,2624,218,Electronics,2,389.32,South,778.64
3037,2024-11-08,1604,85,Sports,2,109.84,North,219.68
3038,2024-11-03,54,227,Sports,3,207.66,South,622.98
3039,2024-03-08,451,90,Electronics,3,228.89,South,686.67
3040,2024-12-14,193,455,Home,4,135.39,North,541.56
3041,2024-02-20,1418,467,Sports,2,445.99,South,891.98
3042,2024-02-23,2191,8,Sports,3,383.45,South,1150.35
3043,2024-12-01,2288,181,Fashion,3,369.82,West,1109.46
3044,2024-12-30,706,426,Home,3,354.64,East,1063.92
3045,2024-08-08,890,115,Sports,4,114.16,North,456.64
3046,2024-12-29,2948,104,Sports,5,266.53,East,1332.6499999999999
3047,2024-06-16,1697,231,Sports,4,482.54,East,1930.16
3048,2024-03-21,1996,248,Fashion,4,349.47,West,1397.88
3049,2024-12-04,2810,123,Electronics,1,288.57,East,288.57
3050,2024-12-04,1120,487,Home,3,270.02,South,810.06
3051,2024-05-10,204,448,Fashion,4,356.83,North,1427.32
3052,2024-10-13,2087,148,Sports,2,96.52,East,193.04
3053,2024-08-22,969,373,Fashion,2,469.64,East,939.28
3054,2024-04-24,2649,395,Electronics,2,212.74,South,425.48
3055,2024-03-26,947,268,Fashion,3,141.32,East,423.96
3056,2024-08-20,1016,34,Sports,4,228.4,East,913.6
3057,2024-06-24,2272,126,Electronics,2,460.0,East,920.0
3058,2024-08-23,2829,8,Sports,5,422.21,East,2111.0499999999997
3059,2024-02-11,974,204,Home,2,225.52,South,451.04
3060,2024-02-11,76,494,Home,2,470.16,West,940.32
3061,2024-07-26,1529,473,Electronics,2,15.96,South,31.92
3062,2024-02-14,663,483,Fashion,2,423.4,West,846.8
3063,2024-12-22,572,463,Fashion,2,475.79,North,951.58
3064,2024-04-24,2382,65,Sports,5,97.69,West,488.45
3065,2024-10-16,13,405,Sports,5,397.82,West,1989.1
3066,2024-01-16,944,287,Home,4,178.29,West,713.16
3067,2024-01-28,592,273,Fashion,2,78.6,North,157.2
3068,2024-10-20,1483,287,Home,1,166.87,West,166.87
3069,2024-05-13,190,411,Sports,1,111.21,West,111.21
3070,2024-11-16,1845,13,Home,1,160.13,West,160.13
3071,2024-02-04,2915,411,Electronics,4,222.76,East,891.04
3072,2024-04-21,1964,313,Fashion,5,229.48,South,1147.3999999999999
3073,2024-10-25,2006,484,Sports,4,492.04,South,1968.16
3074,2024-03-28,317,118,Sports,3,82.05,South,246.14999999999998
3075,2024-10-27,991,352,Home,5,231.81,West,1159.05
3076,2024-04-14,282,253,Home,4,157.09,West,628.36
3077,2024-08-06,261,281,Fashion,3,52.78,South,158.34
3078,2024-10-25,200,234,Fashion,3,60.45,East,181.35000000000002
3079,2024-05-05,1543,249,Electronics,5,62.36,East,311.8
3080,2024-09-02,2848,423,Fashion,3,403.34,South,1210.02
3081,2024-06-29,1266,393,Fashion,1,223.91,East,223.91
3082,2024-03-29,1369,426,Fashion,5,305.75,West,1528.75
3083,2024-12-02,1661,437,Home,5,407.39,North,2036.9499999999998
3084,2024-09-15,314,71,Electronics,3,297.55,West,892.6500000000001
3085,2024-03-05,2504,84,Home,5,186.91,South,934.55
3086,2024-03-14,1335,128,Sports,1,82.6,East,82.6
3087,2024-04-11,2647,261,Electronics,1,233.26,West,233.26
3088,2024-08-11,1320,470,Fashion,4,395.53,East,1582.12
3089,2024-06-08,954,260,Fashion,5,77.45,West,387.25
3090,2024-02-01,1492,346,Fashion,1,128.93,North,128.93
3091,2024-10-22,1715,347,Fashion,3,154.82,East,464.46
3092,2024-01-15,1833,44,Fashion,4,193.7,South,774.8
3093,2024-01-03,1387,257,Sports,4,288.59,West,1154.36
3094,2024-02-17,736,117,Home,1,358.16,North,358.16
3095,2024-02-05,1389,130,Home,2,57.94,West,115.88
3096,2024-02-02,141,354,Sports,5,388.32,South,1941.6
3097,2024-02-02,2772,71,Home,4,192.45,West,769.8
3098,2024-10-25,2067,274,Fashion,5,393.78,West,1968.8999999999999
3099,2024-09-02,687,293,Electronics,4,484.01,North,1936.04
3100,2024-12-05,945,284,Electronics,1,38.91,East,38.91
3101,2024-06-05,2049,56,Sports,4,246.01,North,984.04
3102,2024-08-07,1616,266,Sports,4,28.47,West,113.88
3103,2024-01-12,2422,358,Sports,2,232.17,West,464.34
3104,2024-12-29,1801,29,Electronics,3,218.53,North,655.59
3105,2024-06-15,1767,174,Sports,3,289.96,East,869.8799999999999
3106,2024-01-17,905,188,Sports,3,33.36,East,100.08
3107,2024-07-03,469,87,Sports,4,318.89,South,1275.56
3108,2024-09-07,977,249,Electronics,5,448.93,North,2244.65
3109,2024-05-17,1233,248,Sports,2,435.09,East,870.18
3110,2024-07-11,1027,342,Electronics,2,335.96,East,671.92
3111,2024-07-30,1686,359,Home,4,164.18,West,656.72
3112,2024-10-09,2078,111,Fashion,5,75.95,South,379.75
3113,2024-01-03,1086,118,Sports,1,394.14,North,394.14
3114,2024-02-08,653,397,Home,5,447.31,East,2236.55
3115,2024-08-01,1886,79,Electronics,3,382.68,North,1148.04
3116,2024-12-08,2294,77,Fashion,1,172.5,East,172.5
3117,2024-11-05,806,224,Fashion,5,249.05,West,1245.25
3118,2024-06-08,2593,326,Fashion,4,115.78,South,463.12
3119,2024-06-07,832,193,Sports,2,421.76,South,843.52
3120,2024-02-06,2455,162,Electronics,4,220.14,West,880.56
3121,2024-09-28,1977,458,Electronics,2,488.23,South,976.46
3122,2024-08-08,482,134,Home,4,487.03,West,1948.12
3123,2024-06-24,2984,91,Fashion,4,33.65,South,134.6
3124,2024-03-14,1746,493,Fashion,4,38.46,South,153.84
3125,2024-10-27,321,342,Sports,2,352.21,North,704.42
3126,2024-01-05,489,357,Sports,4,205.37,South,821.48
3127,2024-11-18,2297,482,Home,1,93.3,North,93.3
3128,2024-02-13,585,379,Home,5,93.74,West,468.7
3129,2024-04-22,114,40,Sports,4,411.56,West,1646.24
3130,2024-04-13,2494,498,Sports,5,233.33,East,1166.65
3131,2024-08-27,2700,169,Sports,2,368.3,South,736.6
3132,2024-10-01,1060,362,Home,1,329.18,North,329.18
3133,2024-04-22,2400,392,Electronics,5,64.86,West,324.3
3134,2024-02-29,2111,34,Fashion,3,159.62,North,478.86
3135,2024-12-12,1497,137,Home,4,255.86,North,1023.44
3136,2024-10-12,1653,483,Electronics,5,220.4,West,1102.0
3137,2024-05-17,192,349,Sports,4,231.66,East,926.64
3138,2024-08-06,2699,176,Fashion,2,266.8,West,533.6
3139,2024-08-16,2215,398,Sports,3,139.48,South,418.43999999999994
3140,2024-09-21,1059,416,Electronics,5,368.43,East,1842.15
3141,2024-12-13,2524,310,Electronics,3,46.81,East,140.43
3142,2024-05-22,2221,350,Electronics,1,79.63,East,79.63
3143,2024-03-28,2493,366,Home,5,407.4,East,2037.0
3144,2024-03-13,962,14,Electronics,4,24.18,West,96.72
3145,2024-06-18,65,389,Fashion,5,374.48,East,1872.4
3146,2024-01-31,1070,144,Home,3,89.36,West,268.08
3147,2024-06-16,1195,104,Home,3,92.78,West,278.34000000000003
3148,2024-10-16,1224,219,Sports,5,388.84,South,1944.1999999999998
3149,2024-03-15,1471,378,Fashion,3,301.54,West,904.6200000000001
3150,2024-09-05,396,301,Electronics,1,329.34,West,329.34
3151,2024-01-20,955,59,Fashion,3,12.4,North,37.2
3152,2024-04-19,1509,97,Sports,1,235.99,West,235.99
3153,2024-12-26,483,427,Sports,1,82.17,East,82.17
3154,2024-09-10,836,104,Electronics,3,441.83,North,1325.49
3155,2024-08-22,2623,201,Fashion,2,255.62,North,511.24
3156,2024-12-19,2813,2,Electronics,4,190.4,South,761.6
3157,2024-11-16,284,250,Fashion,5,490.93,North,2454.65
3158,2024-05-08,680,328,Sports,5,276.71,North,1383.55
3159,2024-04-23,1734,412,Home,5,284.9,West,1424.5
3160,2024-08-17,2230,104,Electronics,1,284.92,North,284.92
3161,2024-03-10,2828,244,Sports,1,485.59,North,485.59
3162,2024-06-27,9,58,Electronics,3,323.93,East,971.79
3163,2024-05-03,567,332,Sports,3,78.57,North,235.70999999999998
3164,2024-01-19,2960,17,Electronics,1,394.71,North,394.71
3165,2024-12-23,1852,383,Home,1,298.87,West,298.87
3166,2024-03-09,165,292,Home,4,189.45,South,757.8
3167,2024-07-14,2906,248,Electronics,5,417.04,North,2085.2000000000003
3168,2024-04-17,2421,374,Electronics,2,101.6,East,203.2
3169,2024-03-15,1779,256,Electronics,2,234.47,South,468.94
3170,2024-11-21,2763,183,Sports,3,318.09,South,954.27
3171,2024-07-02,1458,181,Home,3,491.34,North,1474.02
3172,2024-03-06,1671,202,Home,2,290.46,South,580.92
3173,2024-07-28,671,131,Electronics,5,174.85,South,874.25
3174,2024-04-18,1156,164,Fashion,5,286.51,North,1432.55
3175,2024-11-02,2163,410,Fashion,3,38.65,East,115.94999999999999
3176,2024-06-25,472,210,Home,2,40.78,North,81.56
3177,2024-04-28,689,447,Home,2,345.86,South,691.72
3178,2024-09-17,510,79,Electronics,2,87.97,North,175.94
3179,2024-02-20,2740,372,Sports,2,323.39,West,646.78
3180,2024-07-03,2476,400,Electronics,4,128.92,West,515.68
3181,2024-06-15,2491,390,Electronics,1,110.32,South,110.32
3182,2024-05-18,1030,146,Sports,2,260.94,West,521.88
3183,2024-08-10,2660,58,Home,4,152.21,North,608.84
3184,2024-09-02,2525,282,Sports,2,246.34,East,492.68
3185,2024-06-01,1732,391,Fashion,2,405.92,North,811.84
3186,2024-06-16,490,356,Fashion,1,38.07,North,38.07
3187,2024-02-28,1713,136,Sports,5,400.41,West,2002.0500000000002
3188,2024-07-02,1159,177,Electronics,1,402.95,West,402.95
3189,2024-01-01,2804,351,Electronics,5,306.13,South,1530.65
3190,2024-02-08,748,103,Electronics,3,21.97,North,65.91
3191,2024-03-26,1775,377,Fashion,5,366.32,East,1831.6
3192,2024-08-11,147,74,Home,3,484.62,South,1453.8600000000001
3193,2024-07-20,2091,430,Home,3,150.91,North,452.73
3194,2024-11-01,1269,493,Electronics,3,132.48,North,397.43999999999994
3195,2024-11-07,2427,408,Electronics,3,253.29500000000002,North,759.885
3196,2024-09-19,2438,297,Home,2,159.38,South,318.76
3197,2024-10-12,510,344,Electronics,4,56.66,South,226.64
3198,2024-04-15,702,352,Home,5,185.18,East,925.9000000000001
3199,2024-06-05,993,138,Home,5,253.29500000000002,North,1266.4750000000001
3200,2024-02-11,1943,427,Electronics,3,409.6,North,1228.8000000000002
3201,2024-04-13,103,60,Electronics,3,272.79,West,818.3700000000001
3202,2024-08-08,2534,428,Fashion,4,102.53,North,410.12
3203,2024-01-25,93,206,Home,1,253.29500000000002,East,253.29500000000002
3204,2024-04-20,2532,210,Sports,3,273.56,East,820.6800000000001
3205,2024-08-05,51,159,Sports,4,327.31,North,1309.24
3206,2024-07-16,2882,201,Sports,5,457.89,West,2289.45
3207,2024-05-23,1568,241,Fashion,4,419.32,East,1677.28
3208,2024-08-15,2809,289,Fashion,2,262.23,South,524.46
3209,2024-02-16,2311,2,Home,4,402.14,West,1608.56
3210,2024-10-27,784,269,Fashion,1,71.83,West,71.83
3211,2024-10-02,521,192,Electronics,3,284.8,North,854.4000000000001
3212,2024-03-24,2002,394,Sports,3,209.8,East,629.4000000000001
3213,2024-03-15,2092,82,Sports,2,413.11,East,826.22
3214,2024-12-01,380,245,Fashion,4,11.91,East,47.64
3215,2024-10-27,1335,347,Home,1,71.64,South,71.64
3216,2024-08-14,2411,123,Electronics,2,161.58,West,323.16
3217,2024-08-31,2710,81,Home,5,361.23,West,1806.15
3218,2024-05-20,2307,280,Electronics,5,392.24,West,1961.2
3219,2024-09-07,2598,496,Fashion,5,75.34,South,376.70000000000005
3220,2024-02-19,2961,21,Electronics,1,76.59,East,76.59
3221,2024-08-03,2757,87,Electronics,1,333.01,West,333.01
3222,2024-04-02,1121,25,Electronics,1,334.44,East,334.44
3223,2024-03-19,2904,167,Electronics,1,479.56,East,479.56
3224,2024-04-17,633,324,Fashion,5,118.27,North,591.35
3225,2024-01-03,898,157,Home,4,253.29500000000002,West,1013.1800000000001
3226,2024-11-21,734,174,Fashion,5,181.59,West,907.95
3227,2024-08-12,2681,405,Electronics,1,111.28,East,111.28
3228,2024-05-10,2609,436,Home,1,90.66,South,90.66
3229,2024-10-03,433,175,Fashion,2,196.36,East,392.72
3230,2024-02-26,2708,377,Fashion,3,467.35,South,1402.0500000000002
3231,2024-04-15,1245,179,Sports,3,453.92,East,1361.76
3232,2024-02-07,414,209,Electronics,5,289.04,West,1445.2
3233,2024-01-27,2157,129,Fashion,4,232.3,West,929.2
3234,2024-05-29,2026,461,Home,4,477.39,East,1909.56
3235,2024-09-16,198,222,Sports,5,285.62,West,1428.1
3236,2024-07-09,1520,253,Sports,1,294.76,West,294.76
3237,2024-01-10,1516,455,Electronics,2,173.87,East,347.74
3238,2024-11-06,100,285,Home,3,61.44,South,184.32
3239,2024-06-05,1691,23,Sports,4,349.19,North,1396.76
3240,2024-09-19,874,34,Sports,4,241.54,South,966.16
3241,2024-05-04,1287,4,Sports,3,49.09,South,147.27
3242,2024-06-21,128,378,Electronics,3,190.86,West,572.58
3243,2024-08-27,351,33,Home,1,331.09,West,331.09
3244,2024-07-14,1789,240,Electronics,4,351.07,West,1404.28
3245,2024-06-09,716,335,Fashion,1,422.68,East,422.68
3246,2024-03-10,165,90,Electronics,5,240.37,East,1201.85
3247,2024-03-31,893,16,Electronics,2,374.49,North,748.98
3248,2024-01-16,815,131,Electronics,4,464.64,East,1858.56
3249,2024-11-26,1163,307,Sports,4,366.75,South,1467.0
3250,2024-08-08,1062,260,Electronics,2,296.78,North,593.56
3251,2024-01-17,2494,8,Home,2,275.64,South,551.28
3252,2024-01-24,2117,177,Sports,2,175.55,West,351.1
3253,2024-04-13,233,493,Home,1,88.17,North,88.17
3254,2024-05-23,1171,113,Home,3,187.83,North,563.49
3255,2024-01-05,888,462,Home,5,409.78,South,2048.8999999999996
3256,2024-11-23,1841,202,Fashion,2,108.07,West,216.14
3257,2024-06-14,2899,490,Sports,4,161.62,West,646.48
3258,2024-08-29,2031,102,Sports,1,149.08,West,149.08
3259,2024-03-04,1278,488,Sports,1,82.86,East,82.86
3260,2024-03-01,1518,151,Sports,3,156.64,North,469.91999999999996
3261,2024-12-03,2208,145,Fashion,5,110.19,East,550.95
3262,2024-06-26,1548,338,Electronics,2,51.04,West,102.08
3263,2024-11-30,2551,479,Sports,3,278.27,South,834.81
3264,2024-12-26,1160,111,Electronics,5,58.61,West,293.05
3265,2024-09-24,1617,380,Electronics,5,302.08,South,1510.3999999999999
3266,2024-01-24,2761,361,Sports,3,96.19,East,288.57
3267,2024-03-22,2553,301,Fashion,5,367.8,North,1839.0
3268,2024-12-12,930,457,Fashion,4,123.47,North,493.88
3269,2024-01-13,664,482,Sports,2,44.9,South,89.8
3270,2024-07-03,608,195,Sports,3,341.3,North,1023.9000000000001
3271,2024-01-29,2538,478,Home,2,41.85,West,83.7
3272,2024-10-18,2719,203,Electronics,4,253.29500000000002,North,1013.1800000000001
3273,2024-07-27,1677,44,Home,2,344.56,East,689.12
3274,2024-05-24,778,423,Electronics,3,222.48,West,667.4399999999999
3275,2024-05-14,2644,261,Home,4,61.18,West,244.72
3276,2024-01-22,591,172,Fashion,3,110.43,East,331.29
3277,2024-02-04,653,339,Home,3,221.56,West,664.6800000000001
3278,2024-06-19,2755,113,Home,5,166.3,North,831.5
3279,2024-02-05,1658,30,Electronics,2,464.93,North,929.86
3280,2024-08-22,2139,488,Fashion,2,354.39,North,708.78
3281,2024-08-31,1527,389,Electronics,1,294.47,East,294.47
3282,2024-11-27,629,57,Fashion,4,487.73,North,1950.92
3283,2024-10-09,1775,400,Home,5,31.23,North,156.15
3284,2024-09-01,593,428,Electronics,4,499.2,South,1996.8
3285,2024-11-05,1705,69,Home,5,424.92,West,2124.6
3286,2024-12-09,872,179,Electronics,4,317.62,North,1270.48
3287,2024-03-15,773,199,Electronics,1,252.5,North,252.5
3288,2024-07-13,2635,215,Fashion,1,49.02,South,49.02
3289,2024-07-24,1996,47,Sports,2,358.41,North,716.82
3290,2024-11-12,2156,250,Home,2,284.07,East,568.14
3291,2024-02-22,1972,100,Home,4,318.01,East,1272.04
3292,2024-11-01,1911,417,Home,4,296.26,South,1185.04
3293,2024-06-13,269,203,Electronics,4,356.75,East,1427.0
3294,2024-08-11,1206,221,Sports,3,228.87,East,686.61
3295,2024-06-24,750,317,Home,2,52.66,East,105.32
3296,2024-07-16,362,323,Sports,5,425.23,South,2126.15
3297,2024-02-04,2843,290,Sports,3,337.27,West,1011.81
3298,2024-10-15,2876,173,Electronics,1,185.2,South,185.2
3299,2024-10-30,163,103,Electronics,4,321.2,East,1284.8
3300,2024-05-26,2272,386,Fashion,3,192.02,East,576.0600000000001
3301,2024-12-13,2368,34,Home,5,422.95,West,2114.75
3302,2024-04-01,2098,27,Electronics,2,18.34,West,36.68
3303,2024-07-20,215,68,Home,3,298.48,South,895.44
3304,2024-04-14,1244,77,Fashion,2,324.6,West,649.2
3305,2024-12-03,2011,391,Fashion,4,388.44,West,1553.76
3306,2024-01-13,1364,67,Home,2,270.51,East,541.02
3307,2024-02-27,2,120,Home,3,408.46,North,1225.3799999999999
3308,2024-11-22,1452,477,Home,5,185.22,South,926.1
3309,2024-01-03,2177,290,Fashion,3,250.28,East,750.84
3310,2024-10-17,581,180,Sports,5,40.95,West,204.75
3311,2024-09-03,321,348,Sports,3,308.7,North,926.0999999999999
3312,2024-03-21,1438,373,Fashion,3,260.28,East,780.8399999999999
3313,2024-03-07,2776,385,Home,2,29.98,East,59.96
3314,2024-08-26,1897,472,Fashion,4,29.18,West,116.72
3315,2024-03-12,1591,28,Electronics,4,436.19,East,1744.76
3316,2024-08-25,284,187,Home,4,491.45,West,1965.8
